,avg_capacity,avg_radius,avg_dimension,center_correlation,K
epoch70000_mlp.0,0.06829221718606467,0.9731015237843316,28.501852699813707,0.23432515462239584,2.0
epoch70000_mlp.1,0.08670478275383607,0.9776891478822828,21.72799359572182,0.25286517673068576,2.0
epoch70000_mlp.2,0.07835143463190858,0.9140633118722743,25.455674115804584,0.15846672058105468,1.0
epoch70000_mlp.3,0.0906805099246481,0.9349525805913055,22.16609015101225,0.18814315795898437,2.0
epoch70000_mlp.4,0.12335589305919624,0.8543032498726293,17.90537380153159,0.1450158649020725,1.0
epoch70000_mlp.5,0.4544223831917979,0.8280092960428398,3.761946411187702,0.13260472615559896,1.0
