,avg_capacity,avg_radius,avg_dimension,center_correlation,K
epoch30_layers.6,0.045347811494695564,2.1364303318768108,27.00242409706127,0.24473931721026537,16.0
epoch30_layers.5,0.028240111901377225,1.4681893505458319,50.732349788945314,0.2252101562951694,14.0
epoch30_layers.4,0.0327416809451444,1.2602287112064332,48.781768376973126,0.26311854980920446,14.0
epoch30_layers.0,0.03677715591829956,1.2719008894111983,42.916431724404475,0.24117096257805273,16.0
epoch30_layers.1,0.035608570827496674,1.2548576813286314,44.90075039945161,0.2288136866002255,13.0
epoch30_layers.3,0.027566031643264873,1.1671164838045867,61.23225062454132,0.21626918344559437,15.0
epoch30_layers.2,0.03480882440980069,1.2915365331985684,44.89882599759743,0.22947417620042207,15.0
