,avg_capacity,avg_radius,avg_dimension,center_correlation,K
epoch80000_mlp.0,0.06520267801128479,0.9627256519486815,28.963543337836512,0.22973194122314453,1.0
epoch80000_mlp.1,0.08032705354615677,0.9783282817221242,23.79282785788259,0.25352389017740884,1.0
epoch80000_mlp.2,0.074459437702255,0.9232542995780065,28.186544202004416,0.18317587110731337,1.0
epoch80000_mlp.3,0.08253838954237872,0.9263782615442177,24.760056484190773,0.21818161010742188,1.0
epoch80000_mlp.4,0.06844368703091752,0.9816255481232254,28.041878942313126,0.18340956370035807,1.0
epoch80000_mlp.5,0.32952244130312647,0.9060014568057421,5.576157028766339,0.1381085925632053,1.0
